Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
rat ki shayari,25,25,1600,18,0.00,https://eknazariya.com/,2,0,0.00,0.33,133,"81, 81, 100, 100, 100, 100, 100, 81, 81, 100, 100, 100",2026-07-24,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
gulzar quotes in hindi,23,23,1900,29,0.00,https://eknazariya.com/gulzar-shayari-1,2,0,0.00,0.33,146,"100, 100, 100, 83, 66, 66, 55, 55, 45, 45, 34, 17",2026-07-14,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
one line shayari in hindi,23,23,1900,18,0.40,https://eknazariya.com/,2,0,0.00,0.33,140,"100, 100, 79, 79, 79, 79, 79, 100, 79, 79, 67, 67",2026-07-14,"Image pack, Sitelinks, Reviews, Video, Featured snippet, People also ask, Related searches",informational,Organic
sher and shayari in hindi,7,7,320,26,0.00,https://eknazariya.com/,2,0,0.00,0,143,"54, 67, 44, 67, 44, 54, 67, 67, 54, 54, 81, 100",2026-07-07,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
poetry lines in hindi,12,12,480,27,0.00,https://eknazariya.com/,2,0,0.00,0.33,157,"24, 29, 67, 100, 67, 82, 100, 100, 82, 82, 44, 36",2026-06-21,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
sher shayari new,7,7,110,27,0.00,https://eknazariya.com/,2,0,0.00,0.33,141,"64, 79, 64, 79, 79, 100, 79, 50, 64, 64, 50, 100",2026-08-19,"Image pack, Reviews, Video, Image, People also ask, Related searches, AI overview",informational,Organic
love ghazal shayari,13,13,480,20,0.00,https://eknazariya.com/,2,0,0.00,0.33,133,"81, 81, 81, 100, 81, 100, 100, 100, 81, 81, 66, 66",2026-07-09,"Image pack, Reviews, Video, Image, Ads top, Ads bottom, People also ask, Related searches",informational,Organic
gulzar best shayari on life,13,13,590,24,0.00,https://eknazariya.com/gulzar-shayari-1,2,0,0.00,0.33,146,"82, 100, 82, 67, 36, 30, 67, 82, 44, 55, 55, 55",2026-06-23,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, AI overview",informational,Organic
shayar shayari,7,7,260,35,0.00,https://eknazariya.com/,2,0,0.00,0,147,"82, 82, 67, 54, 67, 67, 67, 67, 67, 67, 54, 100",2026-07-09,"Image pack, Reviews, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches, Ads middle",informational,Organic
achha achha shayari,10,10,390,28,0.00,https://eknazariya.com/,2,0,0.00,0.33,131,"81, 81, 81, 67, 54, 100, 81, 81, 67, 67, 81, 67",2026-08-19,"Image pack, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
shayari hindi mai,8,8,320,40,0.00,https://eknazariya.com/,2,0,0.00,0.33,149,"82, 82, 82, 82, 82, 100, 100, 82, 82, 67, 67, 67",2026-07-21,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
ek line ki shayari,13,13,590,23,0.00,https://eknazariya.com/,2,0,0.00,0.33,107,"82, 82, 82, 82, 67, 82, 100, 100, 82, 100, 100, 100",2026-07-08,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches",informational,Organic
aashiqui shayari,27,27,1600,20,0.10,https://eknazariya.com/,2,0,0.00,0.33,133,"84, 100, 100, 84, 84, 84, 84, 84, 68, 68, 68, 68",2026-07-16,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
long shayari in hindi,16,16,720,32,0.40,https://eknazariya.com/,2,0,0.00,0.33,148,"100, 82, 82, 100, 100, 82, 100, 100, 82, 100, 100, 55",2026-07-12,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
ghalib mirza shayari,10,10,320,28,0.00,https://eknazariya.com/ghalib-shayari,2,0,0.00,0.01,146,"10, 36, 100, 100, 44, 24, 29, 67, 54, 44, 36, 44",2026-07-18,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches, AI overview",informational,Organic
vigo shayari,11,11,480,23,0.00,https://eknazariya.com/,2,0,0.00,0.33,7120000,"7, 39, 59, 72, 72, 72, 88, 88, 100, 7, 9, 14",2026-07-22,"Reviews, Video, Video Carousel, People also ask",informational,Organic
the shayari,6,6,170,40,0.00,https://eknazariya.com/,2,0,0.00,0.33,149,"100, 81, 100, 81, 81, 67, 81, 81, 67, 67, 67, 67",2026-08-17,"Knowledge panel, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
shayari dikhaiye,14,14,720,29,0.00,https://eknazariya.com/,2,0,0.00,0.33,126,"55, 55, 68, 55, 55, 100, 55, 45, 45, 37, 45, 37",2026-07-20,"Image pack, Reviews, Video, People also ask, Related searches, AI overview","informational, transactional",Organic
shayari lyrics,16,16,1600,47,0.40,https://eknazariya.com/,2,0,0.00,0.33,149,"54, 79, 79, 100, 67, 67, 79, 79, 67, 54, 54, 54",2026-07-13,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
shayari long,10,10,210,32,0.00,https://eknazariya.com/,2,0,0.00,0,142,"54, 81, 81, 100, 100, 81, 81, 81, 81, 65, 81, 81",2026-07-08,"Image pack, Reviews, Video, Related searches",informational,Organic
sariya hindi,9,9,260,42,0.00,https://eknazariya.com/,2,0,0.00,0.33,126,"53, 81, 81, 100, 100, 100, 100, 81, 81, 81, 66, 66",2026-07-06,"Image pack, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
kam shayari,9,9,170,29,0.00,https://eknazariya.com/,2,0,0.00,0.33,149,"100, 100, 100, 82, 82, 100, 100, 100, 82, 82, 82, 82",2026-08-03,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
bad shayari,15,15,880,36,0.00,https://eknazariya.com/,2,0,0.00,0.33,139,"100, 100, 100, 100, 100, 100, 100, 100, 82, 82, 82, 67",2026-06-27,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
how to write shayari in hindi,6,6,320,25,0.00,https://eknazariya.com/,2,0,0.00,0.33,124,"24, 24, 30, 19, 24, 36, 36, 24, 30, 55, 55, 100",2026-08-02,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
urdu shayari on zindagi in hindi,12,12,720,19,0.00,https://eknazariya.com/,2,0,0.00,0.33,137,"4, 6, 6, 6, 11, 20, 37, 62, 81, 100, 81, 81",2026-07-10,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
hindi movie shayari,10,10,720,18,0.00,https://eknazariya.com/movie-shayari-1,2,0,0.00,0.33,131,"100, 42, 30, 25, 25, 25, 25, 20, 20, 16, 16, 16",2026-07-22,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
sher shayari wale status,7,7,170,26,0.00,https://eknazariya.com/,2,0,0.00,0.03,119,"16, 53, 81, 81, 81, 100, 66, 66, 66, 3, 3, 3",2026-07-20,"Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
gulzar poetry on life in hindi,15,15,1600,28,0.00,https://eknazariya.com/gulzar-shayari-1,2,0,0.00,0.33,169,"84, 84, 100, 46, 53, 100, 100, 84, 84, 68, 68, 68",2026-08-02,"Image pack, Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
easy shayari in hindi,8,8,110,36,0.00,https://eknazariya.com/,2,0,0.00,0.33,150,"41, 53, 65, 82, 82, 82, 82, 100, 65, 53, 53, 53",2026-06-27,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
superhit shayari,8,8,320,32,0.00,https://eknazariya.com/,2,0,0.00,0.33,151,"67, 82, 82, 82, 82, 100, 100, 82, 82, 82, 67, 82",2026-08-09,"Image pack, Reviews, Video, Ads top, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
love ghalib shayari,7,7,210,9,0.00,https://eknazariya.com/ghalib-shayari,2,0,0.00,0.33,3490000,"65, 81, 81, 65, 81, 81, 100, 100, 65, 65, 42, 54",2026-08-10,"Image pack, Reviews, Video, Ads top, Ads bottom, Video Carousel, Related searches, AI overview",informational,Organic
jordar shayari,6,6,170,35,0.00,https://eknazariya.com/,2,0,0.00,0.33,153,"81, 100, 100, 100, 81, 81, 100, 100, 67, 100, 81, 67",2026-07-27,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
koi achi si shayari,7,7,320,24,0.00,https://eknazariya.com/,2,0,0.00,0.33,135,"67, 67, 82, 82, 67, 54, 82, 100, 67, 100, 82, 67",2026-07-04,"Image pack, Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
shayari urdu mein,14,14,880,33,0.00,https://eknazariya.com/,2,0,0.00,0,187,"37, 45, 45, 37, 37, 81, 100, 62, 55, 55, 62, 55",2026-06-30,"Image pack, Reviews, Video, Video Carousel, Related searches",informational,Organic
best ghalib shayari on life,1,1,170,26,0.00,https://eknazariya.com/ghalib-shayari,2,0,0.00,0.33,139,"3, 8, 23, 44, 36, 36, 44, 44, 54, 54, 100, 100",2026-06-25,"Image pack, Reviews, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches, Ads middle, AI overview",commercial,AI overview
gajal hindi shayari,12,12,590,28,0.40,https://eknazariya.com/,2,0,0.00,0.33,142,"72, 32, 26, 39, 72, 100, 88, 72, 48, 39, 48, 59",2026-06-28,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
past shayari,7,7,170,20,0.00,https://eknazariya.com/,2,0,0.00,0.33,147,"65, 81, 100, 81, 65, 65, 100, 81, 65, 54, 54, 42",2026-07-13,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
all in one sayari,8,8,110,31,0.00,https://eknazariya.com/,2,0,0.00,0.15,135,"66, 81, 100, 100, 6, 9, 6, 9, 28, 9, 9, 34",2026-07-27,"Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
formal shayari,11,11,720,23,0.00,https://eknazariya.com/,2,0,0.00,0.33,150,"4, 7, 21, 38, 38, 46, 53, 68, 100, 84, 1, 3",2026-07-19,"Image pack, Reviews, Video, Video Carousel, Related searches",informational,Organic
hindi film shayari,11,11,720,18,0.00,https://eknazariya.com/movie-shayari-1,2,0,0.00,0.33,124,"20, 100, 42, 30, 25, 25, 25, 25, 20, 20, 16, 16",2026-07-11,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
sharif shayari,12,12,480,12,0.00,https://eknazariya.com/,2,0,0.00,0.33,113,"100, 100, 82, 82, 82, 100, 82, 67, 54, 44, 44, 36",2026-07-23,"Image pack, Reviews, People also ask, Related searches",informational,Organic
favourite shayari,8,8,110,46,0.00,https://eknazariya.com/,2,0,0.00,0.33,154,"64, 79, 100, 50, 79, 79, 79, 100, 79, 64, 64, 50",2026-08-10,"Image pack, Reviews, Video, Ads top, Ads bottom, People also ask, Related searches",informational,Organic
2 line shayari by famous shayars,15,15,480,31,0.00,https://eknazariya.com/,2,0,0.00,0.33,50,"100, 81, 62, 30, 9, 9, 11, 9, 11, 9, 16, 11",2026-07-26,"Sitelinks, Reviews, Featured snippet, Related searches",informational,Organic
past shayari in hindi,8,8,110,25,0.00,https://eknazariya.com/,2,0,0.00,0.33,84,"100, 82, 65, 82, 65, 65, 53, 41, 82, 65, 53, 41",2026-07-22,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
h8ndi shayari,10,10,320,43,0.00,https://eknazariya.com/,2,0,0.00,0.33,84,"10, 19, 67, 100, 67, 67, 54, 54, 54, 54, 3, 1",2026-07-19,"Image pack, Reviews, Image, People also ask, Related searches, AI overview",informational,Organic
top 10 shayari in hindi,8,8,260,19,0.00,https://eknazariya.com/,2,0,0.00,0.33,146,"54, 54, 82, 67, 67, 82, 100, 82, 67, 67, 54, 54",2026-07-01,"Reviews, Video, Video Carousel, People also ask, Related searches, AI overview","commercial, informational",Organic
share shayari,8,8,320,21,0.00,https://eknazariya.com/,2,0,0.00,0.33,145,"100, 82, 100, 82, 82, 82, 100, 82, 67, 54, 67, 67",2026-06-25,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
shy shayari,8,8,110,46,0.00,https://eknazariya.com/,2,0,0.00,0.33,150,"100, 82, 29, 41, 65, 82, 65, 100, 82, 65, 65, 65",2026-06-22,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
filmi shayari,7,7,320,15,0.00,https://eknazariya.com/movie-shayari-1,2,0,0.00,0.33,140,"100, 100, 100, 67, 67, 100, 82, 67, 67, 54, 67, 54",2026-08-02,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
jaani shayari in hindi,8,8,210,13,0.00,https://eknazariya.com/,2,0,0.00,0.33,136,"35, 54, 44, 54, 81, 100, 54, 44, 44, 29, 23, 23",2026-07-29,"Image pack, Sitelinks, Reviews, Video, Image, Video Carousel, Related searches",informational,Organic
sayri ki dayri in hindi,17,17,1900,29,0.00,https://eknazariya.com/,2,0,0.00,0.18,146,"3, 5, 4, 3, 3, 3, 3, 3, 4, 4, 3, 100",2026-06-22,"Image pack, Reviews, Video, Image, People also ask, Related searches, AI overview",informational,Organic
best shayari lines,11,11,390,34,0.00,https://eknazariya.com/,2,0,0.00,0.01,131,"100, 81, 100, 81, 100, 81, 100, 81, 81, 67, 67, 81",2026-08-09,"Image pack, Reviews, Video, Ads top, Ads bottom, People also ask, Related searches",commercial,Organic
shayari meaning in hindi,19,19,1900,25,0.00,https://eknazariya.com/,2,0,0.00,0.33,144,"100, 83, 83, 66, 66, 83, 83, 66, 66, 55, 55, 55",2026-07-21,"Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
shayari ghazal,10,10,590,23,0.00,https://eknazariya.com/,2,0,0.00,0.33,146,"67, 67, 67, 82, 67, 82, 100, 82, 67, 55, 44, 44",2026-08-03,"Knowledge panel, Reviews, Video, Video Carousel, People also ask, Related searches","informational, transactional",Organic
shayari thought,14,14,720,29,0.00,https://eknazariya.com/,2,0,0.00,0.33,139,"72, 59, 59, 72, 100, 100, 88, 72, 48, 48, 48, 39",2026-07-20,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
behtarin shayari,10,10,480,18,0.00,https://eknazariya.com/,2,0,0.00,0.33,152,"66, 81, 81, 81, 81, 81, 100, 81, 81, 81, 81, 81",2026-08-11,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
zakir khan poetry,11,11,720,26,0.00,https://eknazariya.com/zakir-khan-1,2,0,0.00,0.33,150,"48, 100, 100, 72, 72, 72, 72, 48, 72, 59, 39, 39",2026-07-31,"Image pack, Reviews, Video, Related searches, Short videos, AI overview",informational,Organic
most famous shayaris,13,13,480,28,0.00,https://eknazariya.com/,2,0,0.00,0.01,149,"66, 81, 81, 66, 66, 100, 100, 81, 81, 66, 66, 54",2026-07-27,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
shandar shayari,8,8,320,22,0.00,https://eknazariya.com/,2,0,0.00,0.33,86,"67, 67, 67, 81, 67, 67, 100, 81, 67, 67, 67, 67",2026-07-06,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
normal shayari,16,16,720,32,0.00,https://eknazariya.com/,2,0,0.00,0,110,"100, 100, 100, 82, 82, 82, 100, 100, 100, 82, 82, 82",2026-06-29,"Image pack, Reviews, Video, Image, Ads bottom, People also ask, Related searches, Ads middle",informational,Organic
life gulzar shayari,9,9,720,21,0.00,https://eknazariya.com/gulzar-shayari-1,2,0,0.00,0.33,140,"88, 88, 72, 39, 59, 88, 100, 72, 88, 72, 100, 88",2026-08-04,"Image pack, Sitelinks, Reviews, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
feel the words shayari in hindi,20,20,1600,22,0.00,https://eknazariya.com/,2,0,0.00,0.33,140,"1, 4, 16, 30, 30, 30, 30, 30, 23, 36, 100, 100",2026-07-11,"Sitelinks, Reviews, Video, People also ask, Related searches",informational,Organic
best shayari for man,10,10,390,41,0.00,https://eknazariya.com/,2,0,0.00,0.33,119,"3, 8, 16, 30, 36, 44, 44, 36, 44, 55, 100, 82",2026-07-10,"Image pack, Reviews, Video, Featured snippet, Ads bottom, People also ask, Related searches, Ads middle",commercial,Organic
nazar par shayari in hindi,9,9,110,11,0.00,https://eknazariya.com/,2,0,0.00,0.33,130,"50, 79, 64, 64, 50, 100, 79, 100, 100, 79, 64, 64",2026-07-25,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
motivational urdu shayari in hindi,10,9,260,20,0.00,https://eknazariya.com/,2,0,0.00,0.33,134,"81, 100, 100, 81, 81, 67, 54, 35, 23, 15, 19, 15",2026-08-20,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
hindi mein sher shayari,4,4,110,27,0.00,https://eknazariya.com/,2,0,0.00,0.33,146,"79, 79, 100, 79, 79, 64, 79, 79, 64, 50, 64, 50",2026-06-28,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
special shayari,13,13,590,42,0.00,https://eknazariya.com/,2,0,0.00,0.33,144,"82, 100, 100, 82, 100, 67, 82, 82, 82, 82, 67, 36",2026-07-14,"Image pack, Reviews, Video, Image, Ads bottom, People also ask, Related searches, Ads middle",informational,Organic
full shayari in hindi,12,12,480,30,0.00,https://eknazariya.com/,2,0,0.00,0.33,146,"16, 24, 55, 100, 67, 67, 67, 82, 82, 67, 12, 12",2026-06-26,"Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
love shayari in urdu hindi,9,9,110,29,0.00,https://eknazariya.com/,2,0,0.00,0.01,139,"79, 64, 64, 64, 79, 100, 100, 79, 64, 64, 64, 36",2026-07-28,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches","informational, transactional",Organic
shayari gulzar sahab,11,11,260,28,0.00,https://eknazariya.com/gulzar-shayari-1,1,0,0.00,0.33,147,"44, 100, 81, 54, 36, 66, 66, 44, 36, 19, 12, 12",2026-08-03,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
a shayari,10,10,390,46,0.00,https://eknazariya.com/,1,0,0.00,0.33,143,"54, 66, 81, 81, 66, 81, 100, 81, 66, 66, 66, 54",2026-07-07,"Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
sher quotes in hindi,10,10,210,22,0.00,https://eknazariya.com/,1,0,0.00,0.33,82,"100, 100, 81, 81, 81, 65, 81, 81, 65, 81, 81, 65",2026-07-10,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
copy shayari,25,25,880,27,0.03,https://eknazariya.com/,1,0,0.00,0,127,"82, 82, 82, 100, 100, 100, 82, 100, 100, 100, 82, 100",2026-07-03,"Image pack, Reviews, Video, People also ask, Related searches",commercial,Organic
sàyari,9,9,110,26,0.00,https://eknazariya.com/,1,0,0.00,0,108,"82, 82, 100, 82, 65, 65, 65, 53, 41, 65, 53, 65",2026-08-10,"Image pack, Reviews, Related searches, AI overview",informational,Organic
shayari shayari shayari shayari,8,8,170,44,0.00,https://eknazariya.com/,1,0,0.00,0.33,125,"67, 67, 81, 81, 67, 67, 100, 100, 81, 67, 52, 67",2026-07-13,"Knowledge panel, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview","informational, transactional",Organic
badhiya badhiya shayari,12,12,320,28,0.00,https://eknazariya.com/,1,0,0.00,0.33,122,"67, 67, 81, 81, 67, 54, 100, 81, 67, 67, 81, 67",2026-07-10,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
helo shayari,18,18,720,28,0.00,https://eknazariya.com/,1,0,0.00,0.33,429000000,"7, 16, 45, 77, 68, 100, 68, 100, 77, 100, 3, 2",2026-07-13,"Reviews, Video, People also ask, Related searches",informational,Organic
shayari by gulzar on life,10,10,110,16,0.00,https://eknazariya.com/gulzar-shayari-1,1,0,0.00,0,82,"100, 79, 64, 79, 100, 100, 64, 79, 64, 100, 50, 64",2026-07-21,"Image pack, Sitelinks, Reviews, Video, Related searches",informational,Organic
